atributo,pos_teste,cluster_a,cluster_b,estatistica,p_bruto,p_ajustado,significativo,dif_mediana_a_minus_b,n_a,n_b
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_0,4_0,0.056905885027531286,0.9546201663378668,0.9874338527440998,False,3.0,11,103
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_0,4_1,0.022849416246657532,0.9817703898344547,0.9890427630924877,False,4.0,11,19
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_0,4_2,1.8817855163403459,0.05986514311639996,0.2417274452698059,False,7.5,11,26
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_0,4_3,-0.6945586083474337,0.48733195955925246,0.8589605936387326,False,-1.0,11,27
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_1,3_3,-0.49230358750503805,0.6225047443978569,0.8818817212302972,False,0.0,109,47
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_1,3_4,-0.5817110807991536,0.5607613064877988,0.8783965452295601,False,-2.0,109,4
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_1,4_0,0.38941909538083685,0.6969661486048349,0.8934460003582951,False,3.0,109,103
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_1,4_1,0.17746193944461244,0.8591455586219002,0.9701299669458541,False,4.0,109,19
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_1,4_2,3.2636138949463223,0.0011000096086344999,0.013600118797662908,True,7.5,109,26
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_1,4_3,-0.9907463353427108,0.321809459477874,0.7124521782985416,False,-1.0,109,27
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_3,3_4,-0.40364692608065256,0.6864723730233744,0.8934460003582951,False,-2.0,47,4
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_3,4_0,0.7920407161292637,0.428336935676491,0.820476383831025,False,3.0,47,103
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_3,4_1,0.4782831887913841,0.6324486600278221,0.8867321418946783,False,4.0,47,19
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_3,4_2,3.265823327122032,0.001091463230060037,0.013600118797662908,True,7.5,47,26
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_3,4_3,-0.526213216365201,0.5987400722711478,0.8783965452295601,False,-1.0,47,27
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_4,4_0,0.6861172657953675,0.4926391639986848,0.8589605936387326,False,5.0,4,103
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_4,4_1,0.6185249437849195,0.53622936048142,0.8783965452295601,False,6.0,4,19
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_4,4_2,1.8776295431206085,0.06043186131745148,0.2417274452698059,False,9.5,4,26
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),3_4,4_3,0.15522902294627228,0.8766407685978315,0.9701299669458541,False,1.0,4,27
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),4_0,4_1,-0.03762337843102852,0.9699879678232695,0.9874338527440998,False,1.0,103,19
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),4_0,4_2,3.001642425235178,0.002685273917146422,0.02809209636399334,True,4.5,103,26
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),4_0,4_3,-1.2325705980476618,0.2177360121191877,0.5922419529641905,False,-4.0,103,27
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),4_1,4_2,2.2138830622482666,0.026836824184142696,0.16424134522562983,False,3.5,19,26
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),4_1,4_3,-0.8585736044998823,0.3905758059546407,0.8186732124026554,False,-5.0,19,27
"Serum anti-Müllerian hormone, AMH (pmol/L)",Dunn + FDR(pares),4_2,4_3,-3.3674835140736574,0.0007585756170964778,0.012895785490640122,True,-8.5,26,27
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,0_1,-0.32420334466382317,0.7457840900477735,0.8867549031787684,False,0.0,25,89
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,0_3,0.01650931623907278,0.986828069817593,0.986828069817593,False,8.0,25,20
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,1_1,0.8267486956069611,0.4083795146032787,0.6738269226118655,False,31.0,25,69
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,1_3,0.3663402049587592,0.714111232403786,0.8867549031787684,False,16.0,25,125
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,1_4,1.2021096322295428,0.22932105493643495,0.4920183687671434,False,52.0,25,36
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,2_1,-0.8130537934164591,0.41618721690732874,0.6738269226118655,False,3.5,25,28
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,2_3,1.9392064391282708,0.05247620586617953,0.23493476918181252,False,52.0,25,16
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,2_4,-0.28381903659905855,0.7765490650838311,0.8867549031787684,False,0.0,25,52
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,3_0,-0.9592982501562197,0.3374085166515528,0.6285966885563176,False,7.0,25,11
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,3_1,-0.3478056802513096,0.7279861234747886,0.8867549031787684,False,16.0,25,109
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,3_3,-1.1964062695991073,0.23153805589042042,0.4920183687671434,False,-2.0,25,47
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,3_4,-0.028990887652340428,0.9768718581412037,0.986828069817593,False,8.0,25,4
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,4_0,1.3028553689615565,0.19262414348254087,0.48805403376805817,False,31.0,25,103
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,4_1,0.4677125359522512,0.6399901751443825,0.828939655425105,False,31.0,25,19
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,4_2,-1.5937107893151168,0.11100082654522757,0.343093463867067,False,0.0,25,26
Serum inhibin B (ng/L),Dunn + FDR(pares),0_0,4_3,1.2373227018209025,0.21596730303952827,0.48805403376805817,False,31.0,25,27
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,0_3,0.3165671571029643,0.7515720597889015,0.8867549031787684,False,8.0,89,20
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,1_1,1.6606942058569065,0.09677487768968018,0.31336627061420247,False,31.0,89,69
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,1_3,1.1078056418050353,0.2679457630248969,0.5160596314325127,False,16.0,89,125
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,1_4,1.9559835759733406,0.05046708890013986,0.23493476918181252,False,52.0,89,36
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,2_1,-0.6938209242970641,0.48779451875366264,0.7292672898241704,False,3.5,89,28
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,2_3,2.5566187172994774,0.010569499821549554,0.10267514112362423,False,52.0,89,16
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,2_4,0.02469532921942609,0.9802979806887968,0.986828069817593,False,0.0,89,52
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,3_0,-0.8563873062967132,0.3917835836123421,0.6689063885915437,False,7.0,89,11
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,3_1,-0.026194702386802153,0.9791020413171002,0.986828069817593,False,16.0,89,109
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,3_3,-1.2354955272461383,0.21664614006418648,0.48805403376805817,False,-2.0,89,47
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,3_4,0.11303290182101818,0.9100044704790058,0.9593845580243783,False,8.0,89,4
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,4_0,2.514200335149591,0.011930264247298865,0.10816772917550971,False,31.0,89,103
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,4_1,0.8536511501109266,0.3932983083130456,0.6689063885915437,False,31.0,89,19
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,4_2,-1.673308289807073,0.09426662135513039,0.31336627061420247,False,0.0,89,26
Serum inhibin B (ng/L),Dunn + FDR(pares),0_1,4_3,1.897082895304045,0.05781699833207306,0.23827611433824047,False,31.0,89,27
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,1_1,0.7404515213570297,0.459026066622376,0.701433090569024,False,23.0,20,69
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,1_3,0.3127007898592717,0.7545079954214257,0.8867549031787684,False,8.0,20,125
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,1_4,1.1044142454912735,0.2694134840566794,0.5160596314325127,False,44.0,20,36
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,2_1,-0.7810722453978127,0.43476000471636156,0.6796248349589101,False,-4.5,20,28
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,2_3,1.8362476719970828,0.06632103504040542,0.25770459329986106,False,44.0,20,16
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,2_4,-0.28134547143118815,0.7784454370046987,0.8867549031787684,False,-8.0,20,52
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,3_0,-0.9378264083584925,0.3483336272946742,0.6401807204334553,False,-1.0,20,11
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,3_1,-0.33741863874171957,0.7358013359703125,0.8867549031787684,False,8.0,20,109
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,3_3,-1.127860366907699,0.2593788941398715,0.5112395594640945,False,-10.0,20,47
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,3_4,-0.03754613605233021,0.9700495548099726,0.986828069817593,False,0.0,20,4
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,4_0,1.1684895276673497,0.24260936102230368,0.50761343229282,False,23.0,20,103
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,4_1,0.4288826763136376,0.6680086079422506,0.8570676479259064,False,23.0,20,19
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,4_2,-1.5175830871923877,0.1291195331328532,0.3658386772097507,False,-8.0,20,26
Serum inhibin B (ng/L),Dunn + FDR(pares),0_3,4_3,1.147286369871776,0.2512632853832566,0.5112395594640945,False,23.0,20,27
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,1_3,-0.7516708994841038,0.45224899475852864,0.698930264626817,False,-15.0,69,125
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,1_4,0.5834960760173608,0.5595593978422038,0.7460791971229384,False,21.0,69,36
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,2_1,-1.8597611877024556,0.06291932081809332,0.25167728327237326,False,-27.5,69,28
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,2_3,1.5419563656307986,0.12308419732081284,0.3561585284176712,False,21.0,69,16
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,2_4,-1.427075707511491,0.15355807374406774,0.41767796058386425,False,-31.0,69,52
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,3_0,-1.663545184250619,0.09620335406845659,0.31336627061420247,False,-24.0,69,11
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,3_1,-1.7558415127422697,0.07911547390313821,0.29080282299531884,False,-15.0,69,109
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,3_3,-2.5863630267681335,0.009699471304392103,0.10147139210748662,False,-33.0,69,47
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,3_4,-0.4056198594879699,0.6850219345662849,0.8706820850562126,False,-23.0,69,4
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,4_0,0.6266312980048501,0.5309009475199475,0.7446368556601307,False,0.0,69,103
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,4_1,-0.19547063360245742,0.8450245252230824,0.9325746372058276,False,0.0,69,19
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,4_2,-2.7786080426670323,0.005459235478740678,0.09993543784935555,False,-31.0,69,26
Serum inhibin B (ng/L),Dunn + FDR(pares),1_1,4_3,0.6626913259168048,0.5075282662760594,0.7292672898241704,False,0.0,69,27
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,1_4,1.230229525934001,0.21861116621520638,0.48805403376805817,False,36.0,125,36
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,2_1,-1.4539096029738827,0.14597137007284242,0.4051450271409504,False,-12.5,125,28
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,2_3,2.035971704817234,0.041753196625204346,0.2308205858733895,False,36.0,125,16
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,2_4,-0.904966018468076,0.3654833900174427,0.662743213898296,False,-16.0,125,52
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,3_0,-1.3588260346077696,0.1742017213906264,0.45560450209856135,False,-9.0,125,11
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,3_1,-1.200969457502072,0.22976304916825252,0.4920183687671434,False,0.0,125,109
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,3_3,-2.199952845699701,0.027810240759743334,0.18910963716625467,False,-18.0,125,47
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,3_4,-0.1887501553010036,0.8502886398053133,0.9325746372058276,False,-8.0,125,4
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,4_0,1.5796936042793193,0.11417705102298704,0.34350216062760885,False,15.0,125,103
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,4_1,0.2521545806533052,0.8009215833042014,0.8990914807095343,False,15.0,125,19
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,4_2,-2.443408646862056,0.014549252520897643,0.11336121496559134,False,-16.0,125,26
Serum inhibin B (ng/L),Dunn + FDR(pares),1_3,4_3,1.2400594359644057,0.21495341110798105,0.48805403376805817,False,15.0,125,27
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,2_1,-2.129886513214238,0.033180983862146095,0.20987025476405563,False,-48.5,36,28
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,2_3,1.024719112994827,0.30549574199155083,0.5770475126507071,False,0.0,36,16
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,2_4,-1.7620280389464948,0.07806456023285395,0.29080282299531884,False,-52.0,36,52
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,3_0,-1.9159012312780568,0.055377668747635576,0.2353550921774512,False,-45.0,36,11
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,3_1,-2.029275328461849,0.04243025475613778,0.2308205858733895,False,-36.0,36,109
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,3_3,-2.7501933866669925,0.005956010257711684,0.09993543784935555,False,-54.0,36,47
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,3_4,-0.6234201767557072,0.5330084423848629,0.7446368556601307,False,-44.0,36,4
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,4_0,-0.11611567510587308,0.9075608659094535,0.9593845580243783,False,-21.0,36,103
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,4_1,-0.6016560511873013,0.5474031101463551,0.7446368556601307,False,-21.0,36,19
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,4_2,-2.9505122418306438,0.003172474722043472,0.08629131243958243,False,-52.0,36,26
Serum inhibin B (ng/L),Dunn + FDR(pares),1_4,4_3,0.11966990927921815,0.9047446379381713,0.9593845580243783,False,-21.0,36,27
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,2_3,2.6949374865433833,0.007040183805201757,0.09993543784935555,False,48.5,28,16
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,2_4,0.6597494133980062,0.5094146509801191,0.7292672898241704,False,-3.5,28,52
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,3_0,-0.3466861613032911,0.7288271078643205,0.8867549031787684,False,3.5,28,11
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,3_1,0.6919117512249319,0.4889927504566626,0.7292672898241704,False,12.5,28,109
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,3_3,-0.30343357975583646,0.761559458244756,0.8867549031787684,False,-5.5,28,47
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,3_4,0.38933754708756796,0.6970264645385051,0.8777370294188583,False,4.5,28,4
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,4_0,2.4126451841534817,0.01583722856136938,0.11336121496559134,False,27.5,28,103
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,4_1,1.2316108659095648,0.21809448001479792,0.48805403376805817,False,27.5,28,19
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,4_2,-0.8176626481831525,0.4135498441894536,0.6738269226118655,False,-3.5,28,26
Serum inhibin B (ng/L),Dunn + FDR(pares),2_1,4_3,2.102691292993235,0.03549276367333294,0.20987025476405563,False,27.5,28,27
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,2_4,-2.4132809380155695,0.0158096283110941,0.11336121496559134,False,-52.0,16,52
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,3_0,-2.471275499511239,0.013463205477610493,0.11336121496559134,False,-45.0,16,11
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,3_1,-2.607105746403386,0.009131115597641544,0.10147139210748662,False,-36.0,16,109
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,3_3,-3.1681964759695975,0.0015338782114405326,0.05215185918897811,False,-54.0,16,47
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,3_4,-1.1385361532547797,0.2548966714154596,0.5112395594640945,False,-44.0,16,4
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,4_0,-1.2294407794224962,0.21890658867537904,0.48805403376805817,False,-21.0,16,103
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,4_1,-1.4102089734867795,0.15847798693116688,0.42260796514977833,False,-21.0,16,19
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,4_2,-3.3588724891169512,0.0007826116962894472,0.03899513124653883,True,-52.0,16,26
Serum inhibin B (ng/L),Dunn + FDR(pares),2_3,4_3,-0.87932736989648,0.37922379991164545,0.6689063885915437,False,-21.0,16,27
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,3_0,-0.837708561741297,0.4021944037346783,0.6738269226118655,False,7.0,52,11
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,3_1,-0.0477802653553118,0.961891364555398,0.986828069817593,False,16.0,52,109
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,3_3,-1.1282949676000713,0.2591953680752819,0.5112395594640945,False,-2.0,52,47
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,3_4,0.1030345925253565,0.9179355161824686,0.9603017707755056,False,8.0,52,4
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,4_0,2.113565531637759,0.034552392409006,0.20987025476405563,False,31.0,52,103
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,4_1,0.78868667171936,0.43029515977688026,0.6796248349589101,False,31.0,52,19
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,4_2,-1.5709917964224893,0.11618455432992653,0.34350216062760885,False,0.0,52,26
Serum inhibin B (ng/L),Dunn + FDR(pares),2_4,4_3,1.7389765468282137,0.08203888836994819,0.29361286363981454,False,31.0,52,27
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,3_1,0.8533335746789916,0.39347434623031985,0.6689063885915437,False,9.0,11,109
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,3_3,0.15204885329652706,0.8791484042014447,0.9565134637711719,False,-9.0,11,47
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,3_4,0.567716626124313,0.5702274002090064,0.7529216158099502,False,1.0,11,4
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,4_0,2.0099571779176144,0.04443572127697513,0.23243300360263913,False,24.0,11,103
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,4_1,1.2918431085611812,0.1964114830417929,0.48805403376805817,False,24.0,11,19
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,4_2,-0.2761526844719957,0.7824307969224427,0.8867549031787684,False,-7.0,11,26
Serum inhibin B (ng/L),Dunn + FDR(pares),3_0,4_3,1.9304483610183767,0.05355130768114844,0.23493476918181252,False,24.0,11,27
Serum inhibin B (ng/L),Dunn + FDR(pares),3_1,3_3,-1.2551889295194234,0.20941018334841166,0.48805403376805817,False,-18.0,109,47
Serum inhibin B (ng/L),Dunn + FDR(pares),3_1,3_4,0.120832502715306,0.9038237052712302,0.9593845580243783,False,-8.0,109,4
Serum inhibin B (ng/L),Dunn + FDR(pares),3_1,4_0,2.6751286968312544,0.007470056821918719,0.09993543784935555,False,15.0,109,103
Serum inhibin B (ng/L),Dunn + FDR(pares),3_1,4_1,0.8828248647093048,0.3773309039417917,0.6689063885915437,False,15.0,109,19
Serum inhibin B (ng/L),Dunn + FDR(pares),3_1,4_2,-1.691988196364766,0.09064822421890868,0.31336627061420247,False,-16.0,109,26
Serum inhibin B (ng/L),Dunn + FDR(pares),3_1,4_3,1.9563473544882477,0.050424249330226,0.23493476918181252,False,15.0,109,27
Serum inhibin B (ng/L),Dunn + FDR(pares),3_3,3_4,0.5386423238412564,0.5901336778095605,0.771713270981733,False,10.0,47,4
Serum inhibin B (ng/L),Dunn + FDR(pares),3_3,4_0,3.3326642749314686,0.0008601867186736507,0.03899513124653883,True,33.0,47,103
Serum inhibin B (ng/L),Dunn + FDR(pares),3_3,4_1,1.6129961732585276,0.10674533917651087,0.3376131657675693,False,33.0,47,19
Serum inhibin B (ng/L),Dunn + FDR(pares),3_3,4_2,-0.6147539984335731,0.5387171930768929,0.7446368556601307,False,2.0,47,26
Serum inhibin B (ng/L),Dunn + FDR(pares),3_3,4_3,2.6485824346621003,0.008083013355462581,0.09993543784935555,False,33.0,47,27
Serum inhibin B (ng/L),Dunn + FDR(pares),3_4,4_0,0.6006276548032647,0.5480880142369855,0.7446368556601307,False,23.0,4,103
Serum inhibin B (ng/L),Dunn + FDR(pares),3_4,4_1,0.287141961568637,0.7740036236736129,0.8867549031787684,False,23.0,4,19
Serum inhibin B (ng/L),Dunn + FDR(pares),3_4,4_2,-0.8021097629907098,0.4224894680156944,0.6759831488251111,False,-8.0,4,26
Serum inhibin B (ng/L),Dunn + FDR(pares),3_4,4_3,0.6701486471678776,0.5027630361636315,0.7292672898241704,False,23.0,4,27
Serum inhibin B (ng/L),Dunn + FDR(pares),4_0,4_1,-0.5932671631472521,0.5530023707475971,0.7446368556601307,False,0.0,103,19
Serum inhibin B (ng/L),Dunn + FDR(pares),4_0,4_2,-3.35748498452037,0.00078655015484031,0.03899513124653883,True,-31.0,103,26
Serum inhibin B (ng/L),Dunn + FDR(pares),4_0,4_3,0.2448947253387833,0.8065379459306117,0.8990914807095343,False,0.0,103,27
Serum inhibin B (ng/L),Dunn + FDR(pares),4_1,4_2,-1.950737408385182,0.05108829094048802,0.23493476918181252,False,-31.0,19,26
Serum inhibin B (ng/L),Dunn + FDR(pares),4_1,4_3,0.6714884598645061,0.5019094086389422,0.7292672898241704,False,0.0,19,27
Serum inhibin B (ng/L),Dunn + FDR(pares),4_2,4_3,2.874548463560725,0.004046056700630243,0.09171061854761883,False,31.0,26,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,0_1,-1.4236627339501464,0.15454412628762626,0.4569130690242863,False,0.0,25,89
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,0_3,-1.064356878079894,0.2871670606196717,0.6851705306013218,False,-0.1200000000000001,25,20
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,1_1,-0.9153665214017681,0.3599992476687044,0.7902424562834971,False,-0.1200000000000001,25,69
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,1_3,-0.980177747078155,0.3269983869655354,0.7667548384019451,False,0.0,25,125
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,1_4,-1.7780522622864523,0.07539527178759067,0.23845946425842632,False,-1.3399999999999999,25,36
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,2_1,1.1124657954384845,0.2659379288485588,0.6697695985815556,False,0.08000000000000007,25,28
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,2_3,-0.7102212303549043,0.477566957461238,0.9147761438694136,False,-0.1200000000000001,25,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,2_4,1.2906609505756537,0.19682127091066692,0.5248567224284452,False,0.08000000000000007,25,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,3_0,1.3383262981912545,0.1807900926956466,0.5122385959709987,False,0.5800000000000001,25,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,3_1,-0.9612884415899898,0.3364071579178801,0.7754470080818932,False,-0.1200000000000001,25,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,3_3,-0.8738656455546435,0.38219142557831376,0.8100972959856203,False,-0.1200000000000001,25,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,3_4,0.035802165887885276,0.9714401060469902,0.9973453915903192,False,0.0,25,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,4_0,-0.884049573661503,0.3766694525637828,0.8100972959856203,False,-1.1000000000000005,25,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,4_1,-0.9422822571800107,0.346048149616639,0.784375805797715,False,-0.1200000000000001,25,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,4_2,1.0886706271175146,0.2762991591548948,0.6769888197957801,False,0.0,25,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_0,4_3,-0.6742978301318472,0.5001219832948182,0.9262676405463081,False,-0.1200000000000001,25,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,0_3,0.011897447694134198,0.990507434116701,0.9973453915903192,False,-0.1200000000000001,89,20
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,1_1,0.6768689347283374,0.4984891158221155,0.9262676405463081,False,-0.1200000000000001,89,69
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,1_3,0.7751251398370196,0.4382657177006599,0.8765314354013198,False,0.0,89,125
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,1_4,-0.7120829737305375,0.47641339693702245,0.9147761438694136,False,-1.3399999999999999,89,36
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,2_1,2.899943264410084,0.0037323020972136454,0.061233117452740876,False,0.08000000000000007,89,28
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,2_3,0.34937091852485014,0.7268108630980059,0.9786760136765228,False,-0.1200000000000001,89,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,2_4,3.6457998913264196,0.0002665613499271147,0.023029351215538986,True,0.08000000000000007,89,52
